82331;31/01/1961;0000;30.516129;22.693548;
82331;28/02/1961;0000;30.010714;22.064286;
82331;31/03/1961;0000;30.990323;23.032258;
82331;30/04/1961;0000;31.193333;22.93;
82331;31/05/1961;0000;30.919355;22.822581;
82331;30/06/1961;0000;30.84;22.253333;
82331;31/07/1961;0000;32.351613;21.780645;
82331;31/08/1961;0000;34.470968;22.387097;
82331;30/09/1961;0000;34.196667;22.576667;
82331;31/10/1961;0000;31.835484;22.477419;
82331;30/11/1961;0000;32.576667;22.396667;
82331;31/12/1961;0000;30.503226;22.309677;
82331;31/01/1962;0000;31.006452;22.412903;
82331;28/02/1962;0000;30.321429;22.514286;
82331;31/03/1962;0000;30.635484;22.574194;
82331;30/04/1962;0000;30.116667;22.886667;
82331;31/05/1962;0000;30.567742;22.751613;
82331;30/06/1962;0000;30.82;21.94;
82331;31/07/1962;0000;31.687097;22.283871;
82331;31/08/1962;0000;33.080645;22.006452;
82331;30/09/1962;0000;34.593333;22.973333;
82331;31/10/1962;0000;33.6;23.312903;
82331;30/11/1962;0000;31.936667;23.096667;
82331;31/12/1962;0000;31.877419;23.245161;
82331;31/01/1963;0000;30.529032;22.316129;
82331;28/02/1963;0000;30.107143;22.414286;
82331;31/03/1963;0000;30.296774;22.6;
82331;30/04/1963;0000;30.67;22.806667;
82331;31/05/1963;0000;31.248387;22.929032;
82331;30/06/1963;0000;31.323333;22.536667;
82331;31/07/1963;0000;32.551613;22.319355;
82331;31/08/1963;0000;34.290323;23.041935;
82331;30/09/1963;0000;35.123333;23.816667;
82331;31/10/1963;0000;34.712903;24.145161;
82331;30/11/1963;0000;31.916667;22.99;
82331;31/12/1963;0000;31.154839;23.419355;
82331;31/01/1964;0000;31.580645;23.851613;
82331;29/02/1964;0000;31.055172;23.613793;
82331;31/03/1964;0000;30.793548;23.029032;
82331;30/04/1964;0000;31.01;23.006667;
82331;31/05/1964;0000;30.254839;23.080645;
82331;30/06/1964;0000;31.203333;22.583333;
82331;31/07/1964;0000;31.970968;22.229032;
82331;31/08/1964;0000;33.36129;22.787097;
82331;30/09/1964;0000;33.553333;22.92;
82331;31/10/1964;0000;33.106452;22.954839;
82331;30/11/1964;0000;32.633333;23.046667;
82331;31/12/1964;0000;30.709677;22.654839;
82331;31/01/1965;0000;30.496774;22.948387;
82331;28/02/1965;0000;30.7;22.803571;
82331;31/03/1965;0000;29.548387;22.9;
82331;30/04/1965;0000;30.036667;23.006667;
82331;31/05/1965;0000;30.145161;23.016129;
82331;30/06/1965;0000;31.353333;22.786667;
82331;31/07/1965;0000;32.093548;22.564516;
82331;31/08/1965;0000;33.674194;23.003226;
82331;30/09/1965;0000;34.726667;24.096667;
82331;31/10/1965;0000;34.351613;24.551613;
82331;30/11/1965;0000;32.28;24.18;
82331;31/12/1965;0000;31.641935;23.903226;
82331;31/01/1966;0000;30.564516;23.667742;
82331;28/02/1966;0000;30.964286;23.689286;
82331;31/03/1966;0000;30.809677;23.374194;
82331;30/04/1966;0000;30.866667;23.53;
82331;31/05/1966;0000;30.696774;23.374194;
82331;30/06/1966;0000;31.27;23.18;
82331;31/07/1966;0000;31.929032;23.180645;
82331;31/08/1966;0000;32.651613;22.851613;
82331;30/09/1966;0000;32.423333;23.07;
82331;31/10/1966;0000;34.103226;23.670968;
82331;30/11/1966;0000;31.633333;23.33;
82331;31/12/1966;0000;31.13871;23.332258;
82331;31/01/1967;0000;29.535484;22.96129;
82331;28/02/1967;0000;29.903571;23.010714;
82331;31/03/1967;0000;30.080645;22.970968;
82331;30/04/1967;0000;30.51;23.093333;
82331;31/05/1967;0000;30.816129;23.367742;
82331;30/06/1967;0000;31.386667;23.043333;
82331;31/07/1967;0000;32.087097;22.632258;
82331;31/08/1967;0000;33.751613;23.074194;
82331;30/09/1967;0000;35.096667;23.306667;
82331;31/10/1967;0000;34.296774;23.903226;
82331;30/11/1967;0000;32.506667;23.696667;
82331;31/12/1967;0000;32.635484;23.774194;
82331;31/01/1968;0000;30.46129;22.790323;
82331;29/02/1968;0000;30.793103;23.251724;
82331;31/03/1968;0000;30.012903;22.470968;
82331;30/04/1968;0000;30.463333;23.136667;
82331;31/05/1968;0000;29.254839;22.487097;
82331;30/06/1968;0000;31.06;22.833333;
82331;31/07/1968;0000;31.9;22.477419;
82331;31/08/1968;0000;32.722581;23.077419;
82331;30/09/1968;0000;31.813333;23.266667;
82331;31/10/1968;0000;33.164516;23.829032;
82331;30/11/1968;0000;31.403333;23.336667;
82331;31/12/1968;0000;31.406452;23.364516;
82331;31/01/1969;0000;31.403226;23.364516;
82331;28/02/1969;0000;31.628571;23.892857;
82331;31/03/1969;0000;32.170968;23.793548;
82331;30/04/1969;0000;31.606667;23.756667;
82331;31/05/1969;0000;31.603226;23.96129;
82331;30/06/1969;0000;32.213333;23.873333;
82331;31/07/1969;0000;31.33871;22.580645;
82331;31/08/1969;0000;32.751613;23.141935;
82331;30/09/1969;0000;34.076667;24.336667;
82331;31/10/1969;0000;33.432258;24.332258;
82331;30/11/1969;0000;33.293333;24.613333;
82331;31/12/1969;0000;30.596774;23.7;
82331;31/01/1970;0000;30.632258;23.322581;
82331;28/02/1970;0000;30.589286;23.45;
82331;31/03/1970;0000;30.251613;23.454839;
82331;30/04/1970;0000;29.953333;23.55;
82331;31/05/1970;0000;31.03871;23.532258;
82331;30/06/1970;0000;31.13;23.22;
82331;31/07/1970;0000;31.429032;22.9;
82331;31/08/1970;0000;33.054839;23.206452;
82331;30/09/1970;0000;32.78;23.223333;
82331;31/10/1970;0000;33.825806;24.148387;
82331;30/11/1970;0000;31.686667;23.156667;
82331;31/12/1970;0000;32.058065;23.558065;
82331;31/01/1971;0000;29.522581;22.541935;
82331;28/02/1971;0000;29.596429;22.496429;
82331;31/03/1971;0000;29.941935;23.048387;
82331;30/04/1971;0000;30.09;22.896667;
82331;31/05/1971;0000;29.935484;22.990323;
82331;30/06/1971;0000;30.506667;23.016667;
82331;31/07/1971;0000;31.641935;23.241935;
82331;31/08/1971;0000;32.712903;23.483871;
82331;30/09/1971;0000;33.336667;23.56;
82331;31/10/1971;0000;32.254839;23.419355;
82331;30/11/1971;0000;31.57;23.733333;
82331;31/12/1971;0000;32.593548;23.687097;
82331;31/01/1972;0000;29.793548;22.916129;
82331;29/02/1972;0000;29.682759;22.57931;
82331;31/03/1972;0000;30.387097;23.174194;
82331;30/04/1972;0000;30.53;23.413333;
82331;31/05/1972;0000;31.074194;23.745161;
82331;30/06/1972;0000;31.146667;23.573333;
82331;31/07/1972;0000;31.819355;23.541935;
82331;31/08/1972;0000;32.564516;23.454839;
82331;30/09/1972;0000;33.613333;24.093333;
82331;31/10/1972;0000;33.606452;24.151613;
82331;30/11/1972;0000;32.876667;24.493333;
82331;31/12/1972;0000;32.064516;24.241935;
82331;31/01/1973;0000;31.429032;24.06129;
82331;28/02/1973;0000;30.714286;24.071429;
82331;31/03/1973;0000;31.167742;24.174194;
82331;30/04/1973;0000;31;24.123333;
82331;31/05/1973;0000;30.041935;23.441935;
82331;30/06/1973;0000;31.476667;23.68;
82331;31/07/1973;0000;31.464516;23.406452;
82331;31/08/1973;0000;32.422581;23.409677;
82331;30/09/1973;0000;32.323333;23.396667;
82331;31/10/1973;0000;32.683871;23.835484;
82331;30/11/1973;0000;32.336667;24.003333;
82331;31/12/1973;0000;30.925806;23.183871;
82331;31/01/1974;0000;30.732258;23.087097;
82331;28/02/1974;0000;30.167857;22.867857;
82331;31/03/1974;0000;30.1;23.090323;
82331;30/04/1974;0000;30.946667;23.27;
82331;31/05/1974;0000;30.612903;22.983871;
82331;30/06/1974;0000;30.64;23.293333;
82331;31/07/1974;0000;31.290323;22.706452;
82331;31/08/1974;0000;33.13871;23.512903;
82331;30/09/1974;0000;32.153333;23.243333;
82331;31/10/1974;0000;33.122581;24.206452;
82331;30/11/1974;0000;31.973333;23.993333;
82331;31/12/1974;0000;30.26129;23.280645;
82331;31/01/1975;0000;30.254839;23.035484;
82331;28/02/1975;0000;29.7;22.792857;
82331;31/03/1975;0000;30.064516;22.903333;
82331;30/04/1975;0000;30.086667;23.366667;
82331;31/05/1975;0000;30.580645;23.129032;
82331;30/06/1975;0000;30.623333;22.933333;
82331;31/07/1975;0000;29.774194;21.758065;
82331;31/08/1975;0000;32.112903;22.919355;
82331;30/09/1975;0000;33.136667;23.683333;
82331;31/10/1975;0000;33.483871;23.890323;
82331;30/11/1975;0000;32.433333;23.933333;
82331;31/12/1975;0000;31.119355;23.151613;
82331;31/01/1976;0000;29.325806;22.629032;
82331;29/02/1976;0000;30.034483;22.551724;
82331;31/03/1976;0000;29.409677;22.845161;
82331;30/04/1976;0000;29.846667;23.356667;
82331;31/05/1976;0000;30.829032;23.525806;
82331;30/06/1976;0000;30.973333;23.163333;
82331;31/07/1976;0000;31.774194;22.909677;
82331;31/08/1976;0000;33.345161;23.612903;
82331;30/09/1976;0000;34.38;24.463333;
82331;31/10/1976;0000;33.322581;24.609677;
82331;30/11/1976;0000;32.513333;24.246667;
82331;31/12/1976;0000;31.445161;23.874194;
82331;31/01/1977;0000;31.164516;23.780645;
82331;28/02/1977;0000;29.614286;22.110714;
82331;31/03/1977;0000;29.645161;22.196774;
82331;30/04/1977;0000;29.956667;22.596667;
82331;31/05/1977;0000;29.658065;22.322581;
82331;30/06/1977;0000;30.6;21.833333;
82331;31/07/1977;0000;31.809677;22.070968;
82331;31/08/1977;0000;33.53871;22.351613;
82331;30/09/1977;0000;33.226667;22.536667;
82331;31/10/1977;0000;32.019355;22.66129;
82331;30/11/1977;0000;32.6;23.18;
82331;31/12/1977;0000;30.632258;22.809677;
82331;31/01/1978;0000;30.370968;22.616129;
82331;28/02/1978;0000;30.439286;22.939286;
82331;31/03/1978;0000;30.593548;22.564516;
82331;30/04/1978;0000;30.87;23.14;
82331;31/05/1978;0000;30.812903;23.274194;
82331;30/06/1978;0000;30.9;22.57;
