year,cheia,cheia_01,cheia_02,cheia_03,cheia_04,cheia_05,cheia_06,cheia_07,cheia_08,cheia_09,cheia_10,cheia_11,cheia_12,nino12_01,nino12_02,nino12_03,nino12_04,nino12_05,nino12_06,nino12_07,nino12_08,nino12_09,nino12_10,nino12_11,nino12_12,nino34_01,nino34_02,nino34_03,nino34_04,nino34_05,nino34_06,nino34_07,nino34_08,nino34_09,nino34_10,nino34_11,nino34_12,nino3_01,nino3_02,nino3_03,nino3_04,nino3_05,nino3_06,nino3_07,nino3_08,nino3_09,nino3_10,nino3_11,nino3_12,nino4_01,nino4_02,nino4_03,nino4_04,nino4_05,nino4_06,nino4_07,nino4_08,nino4_09,nino4_10,nino4_11,nino4_12,prec_01,prec_02,prec_03,prec_04,prec_05,prec_06,prec_07,prec_08,prec_09,prec_10,prec_11,prec_12,tempMax_01,tempMax_02,tempMax_03,tempMax_04,tempMax_05,tempMax_06,tempMax_07,tempMax_08,tempMax_09,tempMax_10,tempMax_11,tempMax_12,tempMin_01,tempMin_02,tempMin_03,tempMin_04,tempMin_05,tempMin_06,tempMin_07,tempMin_08,tempMin_09,tempMin_10,tempMin_11,tempMin_12
1972,0.0018691820566354316,0.001429950379220751,0.0015898489839259468,0.0016897040309459261,0.0017399578781389878,0.0018189282094423702,0.001889414124985885,0.0018868035355213105,0.0018156649726116518,0.0016746931415246222,0.0014560562738664972,0.0013914441846182752,0.0014403927370790495,0.001614656233298526,0.0017684013239382453,0.0017936927241300605,0.00174310992374643,0.0016718946653115816,0.0014489310057258411,0.0014043382738086932,0.0013198117521149944,0.0012971826045749492,0.0013184806257891095,0.0013956859526904405,0.0013956859526904405,0.0014718371920750387,0.001503821236605967,0.0015495127287930076,0.001592919646370696,0.0016151942488118781,0.0015226689771331214,0.0015026789493012911,0.001483260065121799,0.001475835197641405,0.001466125755551659,0.001473550623032053,0.0014575586007665887,0.0014884196307003968,0.0015444066036038931,0.0016045628191704159,0.0016426816092323705,0.0016361299421904722,0.001518199935436299,0.0014776987209954718,0.0014300502334180284,0.0014318370517021823,0.0014157556871447952,0.001427667809039156,0.0014217117480919757,0.0014718371920750387,0.001503821236605967,0.0015495127287930076,0.001592919646370696,0.0016151942488118781,0.0015226689771331214,0.0015026789493012911,0.001483260065121799,0.001475835197641405,0.001466125755551659,0.001473550623032053,0.0014575586007665887,0.0016233552955705471,0.0031342170779933122,0.0013441743140359056,0.002801663261753519,0.0013696290505875938,0.0012021204616668088,0.00029642451274707515,6.979524538366035e-05,0.00033255381623979345,0.0014969027333460332,0.002150514678350664,0.0007743166634916671,0.00012594709156036777,0.00012547875014876816,0.00012845621770568501,0.00012906031551992493,0.00013136080190525248,0.00012896167928205964,0.00013376082917657895,0.0001382881618982214,0.0001409250167508244,0.0001363517752500616,0.0001334567363565028,0.00013778360919730815,9.68739875281789e-05,9.545014323033725e-05,9.796491285817069e-05,9.89758317835922e-05,0.00010037857748874603,9.729899460324415e-05,9.825127626575783e-05,9.927401902683311e-05,9.959584125939834e-05,9.90012887511671e-05,0.0001003285766563854,0.00010013312193157771
1973,0.0018398129251589671,0.0014580142159649281,0.0014867307000752492,0.0015604798524494823,0.0016531557784418814,0.0017575793570248665,0.0018691820566354316,0.0018489499882849783,0.0017628005359540159,0.001625744589063848,0.0014390874423467622,0.0013131265006810365,0.001369254174169391,0.001713159581414017,0.001749765555375855,0.0017517622448646826,0.0016718946653115816,0.0015760535698478603,0.0016419443229791688,0.0015920270857584806,0.0015527588591448724,0.0014649045216364616,0.001490861484991219,0.0015307952747677697,0.0015307952747677697,0.001610625099593174,0.00159463307732771,0.0015820679169762737,0.0015729296185388658,0.0015512261597500215,0.00161176738689785,0.001607769381331484,0.001598059939241738,0.001598059939241738,0.0016191922543782441,0.001632328558382018,0.0016311862710773422,0.0016242178202961113,0.001621239789822521,0.0016313650934327278,0.0016051584252651338,0.0015598923620665623,0.0016176661532542127,0.0016063496374545698,0.0015908638789919008,0.001568826453487333,0.0015920550911813368,0.001608732061833442,0.0016271958507697015,0.001610625099593174,0.00159463307732771,0.0015820679169762737,0.0015729296185388658,0.0015512261597500215,0.00161176738689785,0.001607769381331484,0.001598059939241738,0.001598059939241738,0.0016191922543782441,0.001632328558382018,0.0016311862710773422,0.0015822992688742763,0.0022556181066931175,0.0023919241153247364,0.001574088063535022,0.003612109228737904,0.0010305062700763968,0.0006051658335030315,0.00037525208400391506,0.0005944912665620011,0.0007734955429577417,0.0006059869540369568,0.0013885148228678782,0.00013286081842141557,0.00012983935283751105,0.00013175625995950264,0.00013104715955183991,0.00012699710481261302,0.00013166716902764602,0.00013451084166198822,0.00013766088141872398,0.00014209457460387506,0.00014206548636178226,0.00013898044599618419,0.00013554721755498463,0.00010171495837590614,0.00010175781925173505,0.0001021922405856494,0.0001019772344701021,9.909674181125357e-05,9.965220421998881e-05,9.951947458400144e-05,9.915129124824895e-05,0.00010185041463827773,0.0001020967832982352,0.00010354134572926922,0.00010247860399323653
1974,0.0018372023356943924,0.0015219736578470065,0.0015865857470952285,0.0016564190152725997,0.0017340840518436948,0.0017960855516273421,0.0018398129251589671,0.001855476461946415,0.0018071805568517843,0.001703409625634943,0.0015676589734770624,0.0014116762529687286,0.0014580142159649281,0.0015680668118925503,0.0016692324126598114,0.0017178185235546147,0.0016818781127557192,0.0016193151754391234,0.0014629078321476338,0.001393689263201613,0.0013031726730414316,0.0012978481677378918,0.0013198117521149944,0.0013750534946392228,0.0013750534946392228,0.0014112959649272103,0.0014404242911964485,0.001481546634164785,0.0015215266898284453,0.0015295227009611775,0.0015295227009611775,0.0014844023524264748,0.0014575586007665887,0.0014392820038917726,0.0014215765506692944,0.0014004442355327882,0.0014032999537944783,0.0014354106882704908,0.00150271417697363,0.0015664440291084608,0.0015997979704126713,0.0015777605449081035,0.001517604329341581,0.001450300840638442,0.0014127776566712049,0.001400865534776844,0.0013937182616402274,0.0013966962921138177,0.0014086084140081786,0.0014112959649272103,0.0014404242911964485,0.001481546634164785,0.0015215266898284453,0.0015295227009611775,0.0015295227009611775,0.0014844023524264748,0.0014575586007665887,0.0014392820038917726,0.0014215765506692944,0.0014004442355327882,0.0014032999537944783,0.0025709283917204773,0.001616786331299144,0.0020322733214654044,0.0043067772004388065,0.0021168487364597224,0.0007176593466508135,0.001176665725115121,0.0008917368998430016,0.000706984779709783,0.001492797130676406,0.0025347990882277588,0.0018138552594412437,0.00012991532637142932,0.00012752941837471262,0.0001272425645971091,0.00013082170348215029,0.0001294107736705161,0.000133062187177714,0.0001330108209184974,0.0001370608756577243,0.00013664132183542748,0.00013816543411963723,0.0001366976890233457,0.00013073351719842738,9.759672529509047e-05,9.666992596411805e-05,9.761036265433933e-05,9.836991621842951e-05,9.716035516309376e-05,0.00010010312058669578,9.894674354149943e-05,9.896037667342055e-05,9.890537913968607e-05,0.00010076040241107509,0.00010146995514280465,9.80058207085895e-05
1975,0.0018900667723520288,0.0014952151158351167,0.0015846278049967976,0.0016655560783986108,0.0017517055307295735,0.0018241493883715194,0.0018372023356943924,0.0018463393988204036,0.0017986961410919168,0.0016753457888907658,0.0015271948367761557,0.0014580142159649281,0.0014351715581499,0.0015674012487296078,0.0016752224811262943,0.0017377854184428899,0.0016911959970369143,0.0015747224435219754,0.0014968515534577018,0.0014302952371634508,0.0013683978630097977,0.0013417753364920973,0.0013304607627220746,0.0013876991947351304,0.0013876991947351304,0.0014969675127779112,0.0014946829381685591,0.0015066769548676571,0.0015432301486172895,0.0015455147232266413,0.0015215266898284453,0.001511817247738699,0.0015083903858246711,0.0014992520873872632,0.001480404346860109,0.001472408335727377,0.0014741217666843908,0.001503905389163066,0.001529516451235942,0.0015706132717714873,0.00160932766792816,0.001568230847392615,0.0015414285731303028,0.0015080746318260924,0.0014812723575637803,0.0014568525076803405,0.001438984324838799,0.0014419623553123893,0.001453278871112032,0.0014969675127779112,0.0014946829381685591,0.0015066769548676571,0.0015432301486172895,0.0015455147232266413,0.0015215266898284453,0.001511817247738699,0.0015083903858246711,0.0014992520873872632,0.001480404346860109,0.001472408335727377,0.0014741217666843908,0.0027055921592842452,0.0029453593551904667,0.0032524584348785726,0.0019049996387069648,0.0020224198750582994,0.0014131484388856406,0.0005419395523907745,0.00021923918255808603,0.0005616464452049845,0.00020035341027780146,0.0016003639206206355,0.002341014642221361,0.00012789711979510415,0.0001255516335061176,0.0001270925621000272,0.0001271862016365186,0.00012927440853268307,0.00012952532156994758,0.0001322744500196647,0.00014008818763587588,0.00013592267612175612,0.0001400200050669594,0.00013516175713080994,0.00012792439028627413,9.737854022909212e-05,9.635287638455714e-05,9.681989464257807e-05,9.87785593078617e-05,9.77739982833423e-05,9.846855245629476e-05,9.598761413226433e-05,9.939674680541728e-05,9.825718606992084e-05,0.0001023286057234824,0.00010142768186552986,9.841491612208852e-05
1976,0.0019279203195883606,0.0014430033265436242,0.0015859330997290849,0.0016531557784418814,0.0017954329042611987,0.001889414124985885,0.0018900667723520288,0.0018900667723520288,0.001841770867257398,0.0017347366992098384,0.001516752478917857,0.0013020314954565943,0.0013066000270195999,0.0015660701224037227,0.0016925271233627992,0.0017331264763022923,0.0017158218340657873,0.0016625767810303864,0.001464238958473519,0.0014076660896234056,0.0013384475206773847,0.0012871991571308116,0.0012832057781531566,0.0013065004888561443,0.0013065004888561443,0.0014152939704935765,0.0014604143190282788,0.0015180998279144171,0.0015455147232266413,0.0015615067454921056,0.0015123883913910373,0.001493540650863883,0.0014587008880712648,0.0014415665785011244,0.0014312859927590404,0.0014387108602394348,0.0014204342633646185,0.0014258809907550022,0.0015080746318260924,0.001581334181476412,0.0016033716069809797,0.0016027760008862615,0.0015110526622996827,0.0014747206905218818,0.0014395799309335172,0.0014127776566712049,0.0014026523530609983,0.001413373262765923,0.001403247959155716,0.0014152939704935765,0.0014604143190282788,0.0015180998279144171,0.0015455147232266413,0.0015615067454921056,0.0015123883913910373,0.001493540650863883,0.0014587008880712648,0.0014415665785011244,0.0014312859927590404,0.0014387108602394348,0.0014204342633646185,0.002416557731342499,0.004480033633097069,0.003755805322174852,0.0017333854471165528,0.0007406507216007252,0.0008030558821790567,0.001668516924936445,0.0004647542222017854,0.00029888787434885136,0.0004516162936589787,0.0008202994133914904,0.0017539134604646883,0.00012396979283446145,0.00012696560276638787,0.0001243243430382928,0.0001261716429819237,0.00013032442178492835,0.0001294548646987137,0.00012586527585953017,0.00013575176526173417,0.00014007955120532865,0.00014154729630162018,0.00013710632788545017,0.00013155171225275313,9.566033441960295e-05,9.533352816764702e-05,9.657398253401518e-05,9.873628603058692e-05,9.945129201508493e-05,9.694671447440243e-05,9.197847147078398e-05,9.688762488742774e-05,0.00010011721027001146,0.0001009922248363223,0.00010117404220188114,9.78694555707565e-05
1977,0.001849602635651122,0.001388180947787557,0.0013973180109135683,0.0015050048263272715,0.0016662087257647547,0.0017876011358674746,0.0019279203195883606,0.0019037723670410455,0.0017980434937257732,0.0015794066260676482,0.0013000735533581634,0.0011995658589720403,0.0012733150113462737,0.0016585834020527315,0.0017151562709028447,0.0017317953499764074,0.0016845403654074892,0.0015886992699437681,0.0016113284174838133,0.0015527588591448724,0.0014575833268440938,0.0014349541793040484,0.001426301858185796,0.001464238958473519,0.001464238958473519,0.0015632201764491198,0.0015546530216640495,0.0015740719058435417,0.0015786410550622458,0.001596346508284724,0.0015632201764491198,0.0015512261597500215,0.0015398032867032616,0.0015438012922696276,0.0015706450439295137,0.0015643624637537957,0.0015569375962734017,0.0015765693327186676,0.0016045628191704159,0.0016373211543799081,0.0016117100923070322,0.00160932766792816,0.0015980111521285171,0.00155750993768769,0.0015366637243725586,0.0015271340268570698,0.0015414285731303028,0.0015384505426567126,0.0015390461487514307,0.0015632201764491198,0.0015546530216640495,0.0015740719058435417,0.0015786410550622458,0.001596346508284724,0.0015632201764491198,0.0015512261597500215,0.0015398032867032616,0.0015438012922696276,0.0015706450439295137,0.0015643624637537957,0.0015569375962734017,0.001615144090231293,0.002154620281020291,0.0027269412931663064,0.002189928463979084,0.0019731526430227745,0.0005066313694319817,0.0002676852940596856,0.00030709907968810553,0.00024223055750799768,0.0010099782567282616,0.001289159238262903,0.0014476355013105084,0.0001317426226002538,0.00012518929233728448,0.0001253198110808704,0.00012663664903194636,0.0001253743605178658,0.00013093442940333126,0.00013431993131448756,0.0001409609236725416,0.00014533552727071796,0.00014086547061245515,0.00013744451410364845,0.00013292900099033206,0.00010052857998582788,9.346923436655163e-05,9.383303819077844e-05,9.55235169577031e-05,9.436486561018937e-05,9.791899985172253e-05,9.68467128096812e-05,9.981947957816514e-05,0.00010341452589744485,0.000104033169946395,0.00010249860770804297,0.00010092404226740577
1978,0.001828717919934525,0.0015278474841422995,0.0015298054262407304,0.0015885436891936594,0.0016727351994261911,0.0017778114253753196,0.001849602635651122,0.001843728809355829,0.0017445264097019934,0.0015285001315084432,0.0013601171110433797,0.001411023605602585,0.0014573615685987845,0.0016273019333944334,0.0017144907077399022,0.0017018450076439946,0.0016585834020527315,0.0015567522381225276,0.0015268018957901148,0.0014422753740964162,0.0013504276576103498,0.0013224740047667646,0.001359745541891545,0.0014163184107416583,0.0014163184107416583,0.0015557953089687256,0.0015495127287930076,0.0015529395907070357,0.0015540818780117116,0.0015655047510584716,0.0015952042209800479,0.0015712161875818518,0.0015369475684415715,0.0015466570105313175,0.0015603644581874297,0.0015580798835780776,0.0015626490327967817,0.0015408329670355849,0.0015753781205292315,0.0016003935765073894,0.0015944375155602089,0.0015664440291084608,0.0015801429692869759,0.0015241559963834795,0.0014747206905218818,0.0014824635697532164,0.0015033097830683478,0.0015074790257313742,0.0015217735720046074,0.0015557953089687256,0.0015495127287930076,0.0015529395907070357,0.0015540818780117116,0.0015655047510584716,0.0015952042209800479,0.0015712161875818518,0.0015369475684415715,0.0015466570105313175,0.0015603644581874297,0.0015580798835780776,0.0015626490327967817,0.0024255900572156784,0.0016709802865382212,0.003318148077592606,0.001883650504824904,0.0022047086335897415,0.000643758498597526,0.00014287497290302236,0.0003522607090540034,0.0006322628111225702,0.0015666979787296936,0.0006954890922348273,0.0018664069736124703,0.00012838803513676853,0.00012867683771245443,0.00012932895374235073,0.00013049760694726768,0.00013025623921601183,0.00012935622846084845,0.0001344699295842417,0.00014177911872686737,0.00014046001070080176,0.00013535630720748398,0.00013781088391580585,0.00012949259359868145,9.560578920993528e-05,9.697187975636412e-05,9.538760414393693e-05,9.782036361385728e-05,9.838764563091857e-05,9.229665397417586e-05,9.330121499869527e-05,9.448759338877352e-05,9.526987729405438e-05,9.579669955743595e-05,9.798945672295642e-05,9.642398003693333e-05
1979,0.0016870934414813517,0.0014919518790043984,0.0014762883422169506,0.0015050048263272715,0.001666861373130898,0.0017876011358674746,0.001828717919934525,0.0018163176199777955,0.0017131993361270978,0.0015102260052564207,0.0013411903374252138,0.001329442684834628,0.0013548959321142307,0.001661911217867444,0.001713159581414017,0.0017351231657911199,0.0017058383866216495,0.001631960875535031,0.0014715601532658865,0.0014070005264604632,0.0013297951995591322,0.0013311263258850173,0.0013397786470032698,0.0014429409372593586,0.0014429409372593586,0.0015123883913910373,0.0015186709715667552,0.0015655047510584716,0.0015952042209800479,0.0015923485027183578,0.0015506550160976835,0.0015289515573088394,0.0014946829381685591,0.001491827219906869,0.001502107805648953,0.0015089615294770094,0.0015175286842620793,0.0015122438744891186,0.0015587011498771263,0.0016242178202961113,0.0016534025189372957,0.0016283870629591375,0.0015348769060884043,0.0014931844794581412,0.0014443447796912614,0.0014473228101648517,0.0014675734173852653,0.0014818679636584983,0.001503905389163066,0.0015123883913910373,0.0015186709715667552,0.0015655047510584716,0.0015952042209800479,0.0015923485027183578,0.0015506550160976835,0.0015289515573088394,0.0014946829381685591,0.001491827219906869,0.001502107805648953,0.0015089615294770094,0.0015175286842620793,0.0025618960658472974,0.0007061636591758577,0.0016044695232902625,0.0024650038428440982,0.0006470429807332277,0.0007332606367953964,0.0008909157793090762,0.00041384474909840957,0.0013220040596199196,0.0009492153372177807,0.00037525208400391506,0.001034611872746024,0.00012946582615951105,0.0001307250794522833,0.13047224298090282,0.00013277652127920188,0.00013358355618832714,0.00013062442677909205,0.0001307744292761739,0.0001338426491047443,0.00013719087443999975,0.0001382881618982214,0.00013786724687639635,0.00013031078442567949,9.550629482454134e-05,9.757074836620512e-05,0.0979556381011366,9.84642194453741e-05,9.644071602740641e-05,9.541078680919441e-05,9.410576846644446e-05,9.131027891354008e-05,9.574897302739271e-05,9.771945307367464e-05,9.893355850631743e-05,9.701035266601191e-05
1981,0.0017197258097885345,0.0013529379900157996,0.0014227712581931708,0.0015546060261541893,0.0016511978363434505,0.0017112413940286667,0.0016870934414813517,0.001667514020497042,0.0015213210104808629,0.0012687464797832679,0.0011669334906648575,0.0012811467797399973,0.0013366218058622082,0.0015494310433301602,0.001673891354800409,0.00174310992374643,0.0016705635389856967,0.0015920270857584806,0.0015281330221159999,0.0014109939054381183,0.0013750534946392228,0.00135841441556566,0.0013777157472909928,0.0014276329845116808,0.0014276329845116808,0.0015072480985199952,0.0015009655183442772,0.0015306649882658534,0.0015660758947108099,0.0015717873312341897,0.001601486801155766,0.0015689316129724996,0.0015272381263518253,0.0015209555461761072,0.0015175286842620793,0.0015243824080901354,0.0015312361319181913,0.0014991405404053218,0.0015313032695200963,0.0015914594850866186,0.0016176661532542127,0.0015980111521285171,0.0015980111521285171,0.0015313032695200963,0.0014878240246056788,0.0014818679636584983,0.0014705514478588555,0.0014931844794581412,0.0015092658440155283,0.0015072480985199952,0.0015009655183442772,0.0015306649882658534,0.0015660758947108099,0.0015717873312341897,0.001601486801155766,0.0015689316129724996,0.0015272381263518253,0.0015209555461761072,0.0015175286842620793,0.0015243824080901354,0.0015312361319181913,0.0013343208676288008,0.0013540277604430107,0.0016184285723669946,0.0018828293842909787,0.0009943769665836785,0.0006519697039367802,0.00019624780760817438,0.00025618960658472975,0.00025947408872043144,0.0011586010733687618,0.0012292174392863474,0.0015617712555261408,0.00012660846543798728,0.00012824655493238527,0.00013486936978121116,0.00013448186333041637,0.13338064445740816,0.13322846065921892,0.0001342989510869761,0.00013748004902052567,0.00013907908223404945,0.0001344674523701934,0.00013313440261728253,0.00013126635494916514,9.526987729405438e-05,9.252563563519019e-05,9.671773704071584e-05,9.854957764684736e-05,0.09907165262119098,0.09636616287560461,9.514739047315068e-05,9.607061771219339e-05,9.73976308411094e-05,9.644071602740641e-05,9.746632491668093e-05,9.738510526905288e-05
1984,0.0018228440936392321,0.001437782147614475,0.0015337213104375923,0.0016453240100481577,0.0017021043309026556,0.0017765061306430324,0.0017197258097885345,0.001640755478485152,0.0014005812477442866,0.0012387247009406598,0.0011493120117789788,0.00118520761691688,0.0012831047218384284,0.001623974117579721,0.001693192686525742,0.0017344576026281774,0.0017045072602957644,0.0015827092014772854,0.0018129940558553933,0.0017198152130434422,0.0015980171542249633,0.0014888647955023917,0.001480212474384139,0.0014895303586653342,0.0014895303586653342,0.001489542645297517,0.0015260958390471493,0.0015409455740079375,0.0015592221708827538,0.0015660758947108099,0.001618049967073568,0.0015563664526210637,0.0015283804136565014,0.0015089615294770094,0.0014786909159030949,0.0014701237611180248,0.001477548628598419,0.0015074790257313742,0.0015759737266239496,0.0016152837288753406,0.0016218353959172392,0.0015777605449081035,0.0016754399444418632,0.0015938419094654911,0.0015485758462669193,0.0015068834196366562,0.0014729338722377276,0.0014544700833014682,0.0014729338722377276,0.001489542645297517,0.0015260958390471493,0.0015409455740079375,0.0015592221708827538,0.0015660758947108099,0.001618049967073568,0.0015563664526210637,0.0015283804136565014,0.0015089615294770094,0.0014786909159030949,0.0014701237611180248,0.001477548628598419,0.0022006030309201143,0.002800021020685668,0.0018343832727893792,0.002736794739573411,0.0022326267317432057,0.0008161938107218634,0.0011011226359939827,0.0011052282386636097,0.0008145515696540126,0.0016077540054259644,0.000570678771078164,0.0030553895067364726,0.00012620618870411268,0.00012405020506249355,0.0001283743977775197,0.0001278625740729152,0.00012945168574826264,0.00013297764062316443,0.00013842452703605437,0.000134279019236741,0.0001376558804900224,0.00012885167575993524,0.00013283672688069667,0.00012510162601487204,9.545578671285343e-05,9.40361781973947e-05,9.840127876283968e-05,9.849673605025388e-05,9.720126301351257e-05,9.873628603058692e-05,9.829218834350435e-05,9.849673605025388e-05,9.918719816996615e-05,9.90421966015859e-05,9.977902405181318e-05,9.748763064842742e-05
1985,0.0016838302046506333,0.0014997836473981223,0.0015330686630714485,0.0015082680631579898,0.0015291527788745868,0.0015905016312920905,0.0018228440936392321,0.0018071805568517843,0.0017164625729578162,0.001538289842000598,0.0013372744532283516,0.0012974629638935887,0.0013340112163976335,0.001594023775247308,0.001672560228474524,0.0017184840867175571,0.0016246396807426634,0.0015321264010936548,0.0014948548639688744,0.0014429409372593586,0.0013797124367798204,0.0013830402525945328,0.001381709126268648,0.0014436065004223013,0.0014436065004223013,0.001466125755551659,0.001498109800082587,0.0015220978334807831,0.0015335207065275435,0.0015483704414883314,0.0015460858668789796,0.0015398032867032616,0.0015238112644377973,0.001511817247738699,0.001495254081820897,0.0014644123245946448,0.0014535605952002227,0.0014681690234799832,0.0015342812999936863,0.0015783561510028217,0.0015884814546130285,0.0015724000900556412,0.0015277296329517878,0.0015003317525947577,0.0014794855392796262,0.0014699558417641373,0.0014550656893961861,0.0014443447796912614,0.0014401755370282352,0.001466125755551659,0.001498109800082587,0.0015220978334807831,0.0015335207065275435,0.0015483704414883314,0.0015460858668789796,0.0015398032867032616,0.0015238112644377973,0.001511817247738699,0.001495254081820897,0.0014644123245946448,0.0014535605952002227,0.0022145620799968466,0.0026119844184167482,0.002306527579796493,0.0011930881357936293,0.0028443615295176404,0.0007734955429577417,0.0007636420965506368,0.0005156636953051612,0.0011126183234689386,0.0010116204977961125,0.0008244050160611176,0.001216079510743541,0.00012827894049010548,0.12988464442678327,0.00013189262509733565,0.00013523221400204384,0.0001297789612335963,0.00013265354408828183,0.00013336537112232879,0.00013547903498606814,0.00013555631053692642,0.0001363517752500616,0.00013750088129156664,0.0001322335379419182,9.795127549892184e-05,9.695677974172157e-05,9.931492687725193e-05,9.908856193210089e-05,9.739217758834097e-05,9.641125578047362e-05,9.496487137118905e-05,9.615124976126731e-05,9.722853773201026e-05,9.928765638608195e-05,9.996221107155574e-05,0.00010043312692574141
1986,0.0018026120252887788,0.0014214659634608836,0.0014671512790909395,0.0015807119207999355,0.0016773037309891967,0.0017510528833634298,0.0016838302046506333,0.0016955778572412192,0.0016250919416977041,0.001519363068382432,0.001359464463677236,0.0013131265006810365,0.0013842650635906952,0.0016379509440015137,0.001731129786813465,0.0017238085920210971,0.0016579178388897889,0.0015607456171001827,0.0014795469112211966,0.0013923581368757282,0.001333788578536787,0.0013238051310926497,0.0013497620944474076,0.0014083316527863483,0.0014083316527863483,0.001491827219906869,0.0014992520873872632,0.0015432301486172895,0.0015780699114099077,0.0015786410550622458,0.0015403744303555994,0.0015306649882658534,0.0015106749604340232,0.001495254081820897,0.0015066769548676571,0.0015129595350433752,0.0015061058112153193,0.0014842503880373706,0.0015497670584563555,0.001607540849644006,0.0016271958507697015,0.0015920550911813368,0.0015354725121831225,0.0014836547819426524,0.0014520876589225959,0.001441366749217671,0.0014497052345437238,0.0014598305381539308,0.001466382205195829,0.001491827219906869,0.0014992520873872632,0.0015432301486172895,0.0015780699114099077,0.0015786410550622458,0.0015403744303555994,0.0015306649882658534,0.0015106749604340232,0.001495254081820897,0.0015066769548676571,0.0015129595350433752,0.0015061058112153193,0.002193212946114786,0.002421484454546051,0.0024994909052689657,0.0022950318923215373,0.0016718014070721467,0.0012390708856934525,0.00084903863207888,0.0005181270569069374,0.000541118431856849,0.0013277519033573974,0.0011241140109438943,0.0032138657697840774,0.00012733802188452328,0.00012675944022044646,0.00012746074966310745,0.00013131488889880433,0.00013104715955183991,0.00012913077239115882,0.00013088351969550922,0.0001363517752500616,0.00013805043389613888,0.0001387654398806369,0.00013223081131553396,0.00012956077616759794,9.761036265433933e-05,9.774185791063027e-05,9.722853773201026e-05,9.893355850631743e-05,9.938310944616843e-05,9.487532388793787e-05,9.696944481559309e-05,9.619216183901386e-05,9.965220421998881e-05,0.00010159223059732197,9.976493436849749e-05,9.935583895499846e-05
1987,0.0018150123252455082,0.0015298054262407304,0.0015735327997723554,0.0016518504837095941,0.001714504630859385,0.0017980434937257732,0.0018026120252887788,0.001830675862032956,0.0017647584780524465,0.0015624377945479132,0.0014129815477010158,0.0014638880422602211,0.0015154471841855699,0.001707835076110477,0.0017976861031077159,0.0018602490404243115,0.0017910304714782907,0.001720480776206385,0.0014755535322435417,0.0014322919266522784,0.0014010104579939807,0.0014076660896234056,0.0014176495370675434,0.0014688979006141165,0.0014688979006141165,0.0015843524915856257,0.0015974887955894,0.0016260459782063003,0.0016368977076007224,0.0016334708456866944,0.0015746430494958798,0.0015575087399257396,0.0015546530216640495,0.0015632201764491198,0.0015740719058435417,0.0015797833423669219,0.0015814967733239359,0.0015902682728971826,0.0016402991848534984,0.001687352066336224,0.0016974773699464309,0.0016760355505365814,0.0015634659986348705,0.0015324944817095322,0.001506287813541938,0.0015045009952577842,0.0015193911476257353,0.0015384505426567126,0.001553936301119382,0.0015843524915856257,0.0015974887955894,0.0016260459782063003,0.0016368977076007224,0.0016334708456866944,0.0015746430494958798,0.0015575087399257396,0.0015546530216640495,0.0015632201764491198,0.0015740719058435417,0.0015797833423669219,0.0015814967733239359,0.002393566356392587,0.0023738594635783774,0.002279430602176955,0.002391102994790811,0.0013778402559268478,0.0008441119088753275,0.0015100406618888398,1.3137928542806654e-05,0.0005838166996209707,0.0017621246658039425,0.0026423658781719885,0.0020273465982618517,0.00012507435552370206,0.00012849566712803785,0.00013216535537300168,0.00013132412138256114,0.00013179716780992146,0.00012920122503506498,0.0001288107679095164,0.00014143820588228488,0.00013526039759600294,0.0001331471860563304,0.0001313994354533539,0.0001325608176545796,9.654671204284521e-05,9.91006394074183e-05,9.99967567937447e-05,9.623730124448789e-05,9.90012887511671e-05,9.628443594864925e-05,9.417395103536097e-05,9.980584221891628e-05,9.951129470484876e-05,9.949220409283148e-05,9.917310848665047e-05,9.909674181125357e-05
